year,r_mas,flux,err
2022.441095890411,1.0067114093959733,0.0980496001357903,0.031020567674556673
2023.495890410959,1.0067114093959733,0.11092993744851894,0.03303801873230516
2023.868493150685,1.0067114093959733,0.13531197365053263,0.036856984302190074
2024.3551912568305,1.0067114093959733,0.17204440216984357,0.04261039548783672
2024.6284153005465,1.0067114093959733,0.171765256107594,0.04256667275722195
2024.9726775956285,1.0067114093959733,0.18284351674163202,0.04430186400971088
2025.0684931506848,1.0067114093959733,0.17286468415312364,0.042738876498437654
2025.1397260273973,1.0067114093959733,0.15343636905164293,0.03969581373539812
2025.2027397260274,1.0067114093959733,0.21814998658744458,0.04983192686492894
2025.4136986301369,1.0067114093959733,0.1516637167893982,0.03941816268522323
2025.8164383561643,1.0067114093959733,0.09874742509412404,0.031129868204980086
2025.8931506849315,1.0067114093959733,0.10267596254417588,0.03174519619225099
2010.5260273972603,1.1140939597315436,0.053343685363879435,0.02401826696966164
2010.8657534246574,1.1140939597315436,0.0433699337128557,0.02245607528713528
2011.1561643835616,1.1140939597315436,0.039956050209033055,0.02192135770027434
2012.0983606557377,1.1140939597315436,0.031038556723700126,0.020524608047866447
2013.158904109589,1.1140939597315436,0.023349188938150852,0.019320220088473228
2014.0657534246575,1.1140939597315436,0.027602315487053452,0.01998638856267478
2015.0465753424658,1.1140939597315436,0.03268370117148159,0.020782287511202074
2015.6794520547944,1.1140939597315436,0.03461291785942991,0.02108446129386234
2016.0573770491803,1.1140939597315436,0.02949308748662905,0.020282540742380152
2016.4562841530055,1.1140939597315436,0.032586713149622845,0.020767096248540458
2016.879781420765,1.1140939597315436,0.033607030918122054,0.020926908923575304
2017.4575342465753,1.1140939597315436,0.04446721120335824,0.022627942186278543
2017.7972602739726,1.1140939597315436,0.05603517532558182,0.024439835841525728
2017.8575342465754,1.1140939597315436,0.0450431861158281,0.022718157307838334
2018.304109589041,1.1140939597315436,0.06150015772104886,0.025295817656801358
2018.4109589041095,1.1140939597315436,0.06045423628853982,0.02513199467227036
2018.9561643835616,1.1140939597315436,0.05723391479634532,0.024627594760763562
2019.5890410958905,1.1140939597315436,0.0522795465194397,0.02385159058649079
2019.958904109589,1.1140939597315436,0.08252387915324916,0.028588769387132777
2020.1256830601094,1.1140939597315436,0.0842146093380121,0.028853588957987224
2020.2704918032787,1.1140939597315436,0.1064508579115236,0.03233645917448823
2020.3497267759562,1.1140939597315436,0.08895381357952178,0.02959589192550899
2020.448087431694,1.1140939597315436,0.14233302530850347,0.037956693708082904
2020.5819672131147,1.1140939597315436,0.16607799877608995,0.04167587595271652
2020.9781420765028,1.1140939597315436,0.19706343679062013,0.04652913430919132
2021.164383561644,1.1140939597315436,0.23241597273103243,0.052066412510484564
2021.5972602739726,1.1140939597315436,0.21390978346734985,0.04916778259121882
2022.1479452054793,1.1140939597315436,0.10721250008782111,0.03245575541471004
2022.441095890411,1.1140939597315436,0.0831877856380897,0.02869275725698181
2023.495890410959,1.1140939597315436,0.09324853226462185,0.030268574988352774
2023.868493150685,1.1140939597315436,0.10015418554181019,0.03135020951159932
2024.3551912568305,1.1140939597315436,0.13497634235605663,0.036804414272879976
2024.6284153005465,1.1140939597315436,0.14809895677643903,0.03885981326593769
2024.9726775956285,1.1140939597315436,0.1517506394097842,0.03943177740106353
2025.0684931506848,1.1140939597315436,0.13850129097277533,0.0373565280213515
