year,mean,std
2012.732441471572,-0.859125891208161,0.15260618504619775
2012.7926421404682,-0.8523485604283809,0.14215580605057945
2012.8528428093646,-0.8423612937345188,0.1302927228884607
2012.9130434782608,-0.8294720213637525,0.11791766491980152
2012.9732441471572,-0.8142129879899027,0.1064354441414625
2013.0334448160536,-0.7972464868637483,0.09787737067840359
2013.0936454849498,-0.7792622890257892,0.09449182839724618
2013.1538461538462,-0.7608681172549687,0.09743807702611529
2013.2140468227424,-0.7424528812869364,0.10558658322492001
2013.2742474916388,-0.7240980535423085,0.11617420878196891
2013.3344481605352,-0.7056190645969909,0.12647646386666908
2013.3946488294314,-0.6866838782991436,0.13461910428684662
2013.4548494983278,-0.6669464628620831,0.1396005395159379
2013.515050167224,-0.6461764179029355,0.14106231621407803
2013.5752508361204,-0.6243632874000076,0.13908245908826292
2013.6354515050168,-0.6017992852240415,0.13401227844272026
2013.695652173913,-0.5791287444129605,0.12635401210193573
2013.7558528428094,-0.5573262404187185,0.11678880255441296
2013.8160535117056,-0.5376209939421006,0.10625844599074137
2013.876254180602,-0.5213727994434034,0.09615427501329364
2013.9364548494984,-0.5098902808271797,0.08848792309545156
2013.9966555183946,-0.5041926050074821,0.08555894996918988
2014.056856187291,-0.5047215956876823,0.08867303947450214
2014.1170568561872,-0.5110934781062806,0.09684020169720674
2014.1772575250836,-0.5220958549129078,0.10738039980701937
2014.23745819398,-0.5360112315098498,0.1176586334814807
2014.2976588628762,-0.5509805885776418,0.12591851608032534
2014.3578595317726,-0.5652688119776537,0.131269728447056
2014.4180602006688,-0.5774248467529199,0.13346343568925184
2014.4782608695652,-0.5863739341413341,0.13265950474131988
2014.5384615384614,-0.5914651485869431,0.12924433808518965
2014.5986622073578,-0.5924649574066265,0.12371750871784327
2014.6588628762543,-0.5895382354682157,0.11658704556600659
2014.7190635451504,-0.5831954493430285,0.10836929454256698
2014.7792642140469,-0.5742238125637105,0.09966030200960029
2014.839464882943,-0.563628593015153,0.09126318343208575
2014.8996655518395,-0.5525472592124014,0.08434235556042104
2014.9598662207359,-0.5421318948838554,0.08028876591404047
2015.020066889632,-0.5334064880245108,0.0800670771782411
2015.0802675585285,-0.5271325737801895,0.0833029232581427
2015.1404682274247,-0.5237662441827116,0.08820160735006555
2015.200668896321,-0.5235847509673981,0.09266077493718872
2015.2608695652175,-0.5268327947260278,0.09519994945366654
2015.3210702341137,-0.5337866771006556,0.09516681254911256
2015.38127090301,-0.5447578897346137,0.09264937798590073
2015.4414715719063,-0.5599764051367888,0.08830392514852725
2015.5016722408027,-0.57944831700636,0.0832212314154942
2015.561872909699,-0.6027276964199277,0.07874760546324192
2015.6220735785953,-0.6286770322097173,0.07609106603606446
2015.6822742474917,-0.655364274762313,0.07567152530835793
2015.742474916388,-0.6801283445184456,0.07676131983112029
2015.8026755852843,-0.6999219209876948,0.0780082067277607
2015.8628762541805,-0.7117191079814553,0.07844584680690614
2015.923076923077,-0.7128369839649942,0.07796673392283635
2015.9832775919733,-0.7013239812581133,0.07714571739058074
2016.0434782608695,-0.6763501291087337,0.07664455702360735
2016.103678929766,-0.6386082243155888,0.07655536986528359
2016.163879598662,-0.59041373132664,0.07630447538435839
2016.2240802675585,-0.5349589720859136,0.07524278881173496
2016.284280936455,-0.47557318149631467,0.07327718623560874
2016.3444816053511,-0.4152746809119652,0.07099288136140568
2016.4046822742475,-0.35671924548419387,0.06932506306299548
2016.4648829431437,-0.3023703505590003,0.06884827496641752
2016.5250836120401,-0.25473572462138794,0.06920028979221775
2016.5852842809365,-0.21623560254207863,0.0694043194000021
2016.6454849498327,-0.18852178763372152,0.06871504808508958
2016.7056856187291,-0.1719484692317952,0.06716795144086918
2016.7658862876253,-0.16542042207878627,0.06560171609324551
2016.8260869565217,-0.1666026216310641,0.06522700133600329
2016.8862876254182,-0.1724119174601615,0.06675345069420376
2016.9464882943143,-0.17970294647460783,0.06966340465567453
2017.0066889632108,-0.1858298201496833,0.0725687263290887
2017.066889632107,-0.18882131378099665,0.07416153663213042
2017.1270903010034,-0.18748392239551315,0.07377120518999743
2017.1872909698998,-0.18138475470058957,0.07142135117692115
2017.247491638796,-0.170750484043241,0.0676632666516699
2017.3076923076924,-0.15630354130750135,0.06342590407623855
2017.3678929765886,-0.13898286775554425,0.059769715299605425
2017.428093645485,-0.11975212796224532,0.05744753206925699
2017.4882943143812,-0.09940764023552973,0.056396873411183254
2017.5484949832776,-0.0784958229189936,0.055726774525379344
2017.608695652174,-0.05725036906589409,0.05450934828718428
2017.6688963210702,-0.03550524702026969,0.05263798066513529
2017.7290969899666,-0.01267409412577436,0.05102170443282574
2017.7892976588628,0.012151785604398668,0.05101805400812642
2017.8494983277592,0.03983946408525796,0.05320625785241241
2017.9096989966556,0.07077071781377242,0.056596158509274415
2017.9698996655518,0.10447961035813691,0.05946079855769671
2018.0301003344482,0.1398210050340385,0.06052291199197273
2018.0903010033444,0.17529202518485043,0.059411400975915345
2018.1505016722408,0.2091522275878841,0.05663937759621817
2018.2107023411372,0.2395569657959129,0.05341456082004147
2018.2709030100334,0.26468259295066154,0.05139200030067407
2018.3311036789298,0.2830783493654554,0.05195216223507699
2018.391304347826,0.2941835624199989,0.055189991339458414
2018.4515050167224,0.29877535889711737,0.05982725712685627
2018.5117056856188,0.2991108737715198,0.06412397698469713
2018.571906354515,0.2981880465743245,0.06674681882714552
2018.6321070234114,0.298922987227602,0.06713191955705504
2018.6923076923076,0.3036144010620596,0.06541535587814098
2018.752508361204,0.3136276469822352,0.06225408155592182
2018.8127090301002,0.3294172912946376,0.058704075027815
2018.8729096989966,0.3507999753994131,0.0559611379827639
2018.933110367893,0.37736272570403884,0.054890199293498795
2018.9933110367892,0.40906814140559344,0.05543204526628351
2019.0535117056857,0.44654013757620525,0.05654811354184214
2019.1137123745818,0.4907003866215458,0.057099546990473336
2019.1739130434783,0.5422045181757662,0.05648060553574999
2019.2341137123747,0.6009680090529104,0.05462844033444098
2019.2943143812709,0.6658794480876011,0.05185086240988526
2019.3545150501673,0.7348284835776049,0.04859901430921141
2019.4147157190635,0.8048016967177447,0.045370469433221455
2019.4749163879599,0.8723861481279171,0.04270809547216989
2019.5351170568563,0.934534997899334,0.04110360122524421
2019.5953177257525,0.9893214787486881,0.040636574860691596
2019.6555183946489,1.0366914554604167,0.04080508436489256
2019.715719063545,1.0781531426322992,0.040798645876589254
2019.7759197324415,1.1155856083291953,0.04011889881889584
2019.836120401338,1.1504339651293347,0.038852373635357096
2019.896321070234,1.183328416967512,0.03740495576769014
2019.9565217391305,1.2141168171230978,0.03623570981882257
2020.0167224080267,1.2421611658399438,0.03551545560196454
2020.076923076923,1.2666012735501013,0.035058995185531266
2020.1371237458195,1.2862753476922113,0.034740143360123626
2020.1973244147157,1.2999089322658905,0.034533661512357476
2020.257525083612,1.306499829163097,0.034555254343137935
2020.3177257525083,1.3057513382452712,0.03510825724290171
2020.3779264214047,1.2985297446559203,0.036387576257833495
2020.438127090301,1.2867441321283613,0.03833892261043629
2020.4983277591973,1.272437818718816,0.04077622725307661
2020.5585284280937,1.2567044879754588,0.04349154541803337
2020.61872909699,1.2392369879434293,0.04613137677443902
2020.6789297658863,1.2181526711001562,0.04816305259425727
2020.7391304347825,1.1906046462363147,0.049107243006922735
2020.799331103679,1.1536783063369231,0.04884801523701534
2020.8595317725753,1.1050501222215514,0.047812197967423135
2020.9197324414715,1.0435127920173497,0.046810159754115344
2020.979933110368,0.9694160521288797,0.046726672404566655
2021.0401337792641,0.8848788880752139,0.0480272940188603
2021.1003344481605,0.7935038234803926,0.0506240231783639
2021.160535117057,0.6996362264706062,0.05414087961275906
2021.2207357859531,0.6075304019249783,0.057816655667379376
2021.2809364548496,0.5207026505601124,0.06066872111992345
2021.3411371237457,0.44190134275523363,0.06203685457810601
2021.4013377926422,0.3733024876418165,0.06195342757307605
2021.4615384615386,0.31665584501316957,0.06121322812288904
2021.5217391304348,0.27336852072933393,0.061076049667201704
2021.5819397993312,0.24428099226015476,0.06257191605170452
2021.6421404682274,0.2292228024964178,0.06566267002524816
2021.7023411371238,0.22667178791329867,0.0691901142369968
2021.76254180602,0.2339310317204344,0.07173759606442388
2021.8227424749164,0.24751552279120226,0.07242573685380022
2021.8829431438128,0.2635006245726501,0.07108538087500976
2021.943143812709,0.27788646434157194,0.06817539336694102
2022.0033444816054,0.28700017186383064,0.06469149234384589
2022.0635451505016,0.2880045229336936,0.06183454804245461
2022.123745819398,0.2795616085384367,0.06053452810452649
2022.1839464882944,0.2624866056181734,0.060865819213518836
2022.2441471571906,0.23996223365458924,0.06209457714110609
2022.304347826087,0.2166243736542679,0.06364925308512008
2022.3645484949832,0.197217762109144,0.06574900198423685
2022.4247491638796,0.18562665870486939,0.0690385187470316
2022.484949832776,0.18417930286081052,0.07364187736502792
2022.5451505016722,0.19341896267497383,0.078716712200381
2022.6053511705686,0.21256311492789237,0.08305787654589449
2022.6655518394648,0.24006455389959136,0.0857928840842747
2022.7257525083612,0.27404740843748776,0.08660656918509661
2022.7859531772576,0.31256517624216684,0.08566736065210274
2022.8461538461538,0.35377754922458315,0.08344150968650633
2022.9063545150502,0.3960761221392932,0.08047931441565491
2022.9665551839464,0.4381898141996867,0.0771816777753388
2023.0267558528428,0.47923610602950184,0.07376225744712478
2023.0869565217392,0.5186980039221565,0.07024013261599438
2023.1471571906354,0.5563321421509562,0.06651176719925676
2023.2073578595318,0.592065655879054,0.06251898122491284
2023.267558528428,0.6257754160571327,0.05834896845770744
2023.3277591973244,0.6572258975594867,0.05433545772324642
2023.3879598662206,0.6859827118545301,0.051078121090764
2023.448160535117,0.7114066721098671,0.04918025598580141
2023.5083612040135,0.7328331844500422,0.0487416350292876
2023.5685618729096,0.7499037423054942,0.049100965620667104
2023.628762541806,0.762970969190722,0.049280215209969086
2023.6889632107022,0.773401783035006,0.048751903216636645
2023.7491638795987,0.7832954531296794,0.04771439197056062
2023.809364548495,0.7947172410123398,0.046808550054610064
2023.8695652173913,0.8087019718518196,0.04657430323864427
2023.9297658862877,0.8244169538795836,0.04691742414197285
2023.9899665551839,0.8394231752798031,0.04718309663049756
2024.0501672240803,0.8510998849724354,0.0468265976322765
2024.1103678929767,0.8576235056994204,0.04571111222611119
2024.1705685618729,0.8582765574249747,0.04410982189379122
2024.2307692307693,0.8532211772069767,0.04252379013377843
2024.2909698996655,0.842995577565798,0.041470132841938775
2024.3511705685619,0.8278214855236854,0.04125950826670288
2024.4113712374583,0.8069852937911328,0.041676267991248565
2024.4715719063545,0.7788387111045871,0.04220165162545386
2024.531772575251,0.7415922496308553,0.0425999246875431
2024.591973244147,0.6940757663626655,0.04305576447779087
2024.6521739130435,0.6365909726042922,0.043724523240279686
2024.71237458194,0.5713869311318831,0.04426703293132066
2024.772575250836,0.5022098141169273,0.04411064293396713
2024.8327759197325,0.4335586755073457,0.043009753992456955
2024.8929765886287,0.36995615440397245,0.041259372218281104
2024.953177257525,0.3154188070693227,0.039607085403965854
2025.0133779264213,0.27302331197554697,0.03889494819335049
2025.0735785953177,0.24436486976160587,0.03966817362248879
2025.1337792642141,0.2292421768729831,0.04197396999594827
2025.1939799331103,0.2256218962270573,0.04533859076674919
2025.2541806020067,0.22985921196963588,0.049075192379635035
2025.314381270903,0.23735600256911482,0.052748959822366936
2025.3745819397993,0.2435390330758831,0.0563913510425646
2025.4347826086957,0.24478309036478985,0.06004828096999331
2025.494983277592,0.2392234009777301,0.0631803476200134
2025.5551839464883,0.2268555552692222,0.06479640938610669
2025.6153846153845,0.2089256969547435,0.06410477252280677
2025.675585284281,0.1873033742899204,0.06116195626108251
2025.7357859531774,0.16391762690985523,0.057903882671916616
2025.7959866220735,0.14035456040234173,0.05956873421442656
2025.85618729097,0.11766178654977155,0.07294032798421501
2025.9163879598661,0.096399545382158,0.0998346734006586
2025.9765886287626,0.07683925178229778,0.13730328464099095
2026.036789297659,0.059114683409630775,0.1819928714671178
2026.0969899665552,0.043270469103374065,0.23134888247329363
2026.1571906354516,0.029286089608351773,0.2834348535648757
2026.2173913043478,0.01709470404102431,0.33673119578312233
2026.2775919732442,0.0065978888670126246,0.3900306699256739
2026.3377926421404,-0.0023229858075239918,0.44238110637834077
2026.3979933110368,-0.009798012879335127,0.4930467387917559
2026.4581939799332,-0.0159621437413644,0.5414770188921668
2026.5183946488294,-0.020950338621216646,0.5872791326467002
2026.5785953177258,-0.024893996930946738,0.6301930754750946
2026.638795986622,-0.027918519282604803,0.6700690499595414
2026.6989966555184,-0.03014167479247698,0.7068471682083195
2026.7591973244148,-0.03167258285697394,0.740539469783443
2026.819397993311,-0.03261123512069464,0.771214193570416
2026.8795986622074,-0.03304833858349654,0.7989822235730138
2026.9397993311036,-0.03306545430125929,0.8239855470774776
2027.0,-0.03273531814498698,0.8463875711547934
